content,comment_time,label
说的好奖励你也堕胎一次,2023-07-03 13:21:35,1.0
真爱粉在脱粉黑子在拥护巅峰迎来虚伪的拥护黄昏见证虔诚的使徒汗doge,2023-07-03 13:18:17,0.0
相信他就去打胎吧可爱,2023-07-03 12:16:41,1.0
相信在也不会在各大平台看到他了笑cry,2023-07-03 12:03:43,0.0
666送你们家哥哥蹲几年就好了,2023-07-05 20:55:23,1.0
差不多得了我说差不多得了,2023-07-04 15:30:33,0.0
笑死我了,2023-07-04 15:12:15,0.0
炒粉还放鸡精泪他真的我哭死,2023-07-04 11:20:05,0.0
6你是真爱,2023-07-03 16:51:04,1.0
相信个锤子哦,2023-07-03 12:07:29,1.0
听我说j,2023-07-03 12:01:07,1.0
相信在也不会在各大平台看到他了,2023-07-03 11:57:58,0.0
可惜打胎不是你,2023-07-03 11:57:25,0.0
太开心太开心太开心还相信什么啊笑哈哈笑哈哈笑哈哈,2023-07-03 11:52:40,1.0
发生在你身上也会没关系吗可爱,2023-07-03 12:17:26,1.0
省流版上过床怀过孩子打掉了我还要继续赚钱但妈妈是真的,2023-07-03 12:03:09,0.0
坤哥我们ikun永远爱你泪,2023-07-06 22:05:33,1.0
搞什么啊很明显是塌了笑cry,2023-07-05 10:51:07,0.0
笑cry一夜情 堕胎 蔡母派人跟踪 还在相信脑袋里是粑粑吗,2023-07-03 23:39:10,0.0
他这是声明自己做过 这声明用得着相信吗 又不是说他声明他没有做过,2023-07-03 14:25:25,0.0
奖励堕胎一次,2023-07-03 13:19:57,0.0
奖励你和他实战一次,2023-07-03 12:53:20,1.0
我会删除不好的评论doge,2023-07-03 12:49:03,0.0
那你报警吧,2023-07-03 12:35:06,0.0
说得好奖励你堕胎一次打call,2023-07-03 12:31:35,0.0
我也相信,2023-07-03 12:22:15,1.0
实锤了姐们,2023-07-03 12:20:43,1.0
奖励你打胎,2023-07-03 12:02:21,1.0
说得好奖励一次堕胎泪,2023-07-03 11:57:12,1.0
以后不会了只回应c女士,2023-07-03 11:53:27,0.0
到底在相信什么,2023-07-03 11:51:25,0.0
奖励你堕胎一次,2023-07-03 11:50:21,0.0
記匿名的蓝rose去看视频吧这次w女士可是直接跟狗仔连线了还有聊天记录你们主子让王子凡接她去酒店的图片人家可都保留好好的,2023-07-03 13:03:29,0.0
我爱大白菜女主人设崩了魔怔了你这是就算这些都发生过又怎么了你觉得这件事不严重,2023-07-08 22:18:05,0.0
总存爱_W很好奖励你一夜情坠胎一次,2023-07-08 09:02:03,1.0
总存爱_W那得先把你家鸡哥送进去再说,2023-07-08 00:01:17,1.0
下,2023-07-07 23:35:42,1.0
海底摸鱼天塌我信 坤塌不信,2023-07-07 21:01:33,0.0
wpupu9你管,2023-07-07 21:00:05,1.0
IKUN玲姐1,2023-07-07 20:59:30,1.0
爱吃火锅_清者自清可爱,2023-07-07 20:58:49,1.0
林延熙77祝你多住几年可爱,2023-07-07 20:57:41,1.0
栩衣_清者自清好吗 别污蔑谢谢,2023-07-07 20:56:04,0.0
記匿名的蓝rose差不多所以更要送你家哥哥进去,2023-07-07 09:05:37,0.0
記匿名的蓝rose不是喜欢嘛,2023-07-06 07:58:09,0.0
林延熙77怎么你刚从里面出来,2023-07-05 22:15:19,0.0
鸡太美,2023-07-05 17:56:46,1.0
記匿名的蓝rose你真可怜,2023-07-05 17:27:21,0.0
海底摸鱼你又怎知我不是很清醒,2023-07-05 15:46:19,0.0
記匿名的蓝rose叫不醒一个装睡的人,2023-07-05 15:45:32,0.0
海底摸鱼那又怎样,2023-07-05 15:33:34,0.0
記匿名的蓝rose就是不相信你相信的哈哈哈哈赶快封杀了封杀完我来给你汇报工作啊,2023-07-05 14:07:38,0.0
栩衣_还要她们唱ikun爱着坤坤也爱我们 救命太尴尬了苦涩,2023-07-05 10:53:59,0.0
恋尾声198402没有,2023-07-04 23:07:31,0.0
真食泥鸭真爱粉们破防了我也是正规军,2023-07-04 23:00:43,1.0
于龙199307是你们差不多得了吧真是有点搞笑我们愿意相信就相信关你们这些路人屁事一天我干嘛,2023-07-04 21:04:21,0.0
我爱大白菜女主人设崩了都这个时候了你的正主关心过你们吗他只关心他的C女士让你们不要打扰他的私生活他真的关心你吗,2023-07-04 19:00:03,1.0
是宝贝鹿鹿的宝贝莹那还来评论我对啊关你屁事,2023-07-04 14:50:58,1.0
記匿名的蓝rose关我屁事,2023-07-04 14:49:52,0.0
啦啦啦7398132762你的问题,2023-07-04 14:49:34,1.0
是宝贝鹿鹿的宝贝莹我就不,2023-07-04 14:48:57,1.0
唉有过交往泪泪泪,2023-07-03 11:34:34,0.0
可嗨嗨结束的就很仓促我以后都不会再追星了真的好累啊苦涩,2023-07-03 18:00:09,0.0
是蟹bro脱粉了已经,2023-07-03 17:59:06,0.0
是蟹bro能接受他之后的行为不能接受他是以这样的行为被别人诟病,2023-07-03 17:57:17,0.0
可嗨嗨说什么都迟了他已经这样做了错误已经造成了,2023-07-03 17:55:57,0.0
是蟹bro确实但我还是觉得爱豆就是不应该谈恋爱何况还是上升期而且还不是正经恋爱怒,2023-07-03 17:54:59,1.0
可嗨嗨在决定追他之前我就已经做好了以后会谈恋爱会有女朋友会结婚的准备但是我没有想到会有这样的行为出现虽然心里有底了但看到他承认心里还是咯噔了一下泪,2023-07-03 17:54:30,1.0
可嗨嗨当时一直拖着不回应我就感觉有猫腻了心里已经有了底十有八九是真的但还是有一两分想等他说结果一拖拖这么久我觉得正常恋爱我是支持的和很多网友说的爱豆不能在上升期谈恋爱观点不一样每个人都有权利选择在什么时候谈恋爱但是他的这个做法我真的很不能认同,2023-07-03 17:52:01,1.0
是蟹bro感觉有点像断崖式恋爱真的很难过一开始姐妹都在让我脱粉我还说不甘心等他回应没想到等了这么多天等的是这样的回应而且还是在央视下架了他的视频跑男也等他回应他才回应的就是说粉丝不值得他的回应我感觉他一开始就想不回应的到后面事态发展没办法才回应的,2023-07-03 17:47:10,0.0
可嗨嗨我没想到几年的念念不忘结束的这么猝不及防,2023-07-03 17:44:39,1.0
CoelikeY就是说啊而且就是不能谈泪,2023-07-03 17:43:49,0.0
wuliwuli蔡蔡来啦哭一顿就好了泪,2023-07-03 17:43:15,0.0
泪泪泪泪,2023-07-03 13:00:57,0.0
CoelikeY抱抱抱抱抱抱抱抱,2023-07-03 12:44:14,1.0
阿拆啦泪泪泪泪抱抱,2023-07-03 12:43:15,0.0
可嗨嗨难受死我了苦涩,2023-07-03 12:43:06,0.0
wuliwuli蔡蔡来啦真的很难过他不值得,2023-07-03 12:42:29,0.0
CoelikeY同是天涯沦落人泪泪泪我之前很喜欢的一个女爱豆也塌了泪泪,2023-07-03 12:41:54,1.0
阿拆啦脱了汗谢谢你,2023-07-03 12:40:10,0.0
阿拆啦额宝宝我在评论区说了塌了 之前他发的时候我没看清,2023-07-03 12:39:40,0.0
CoelikeY好可怜啊姐妹 劝你脱粉 站起来追星打call,2023-07-03 12:25:42,0.0
储氢罐颜颜颜现在不想说话了泪泪泪怎么搞这出,2023-07-03 11:50:07,0.0
CoelikeY肯定的啊污只是他承认自愿流产不是强制而已,2023-07-03 11:47:32,0.0
轩6572额有没有一种可能就是那种交往泪我猜的哈,2023-07-03 11:42:09,1.0
泪泪泪,2023-07-03 11:38:13,0.0
CoelikeY有过交往怎么了,2023-07-03 11:37:42,0.0
CoelikeY泪泪泪,2023-07-03 11:35:50,0.0
印证了三年前的一句话 httptcnA6pdeDBv,2023-07-03 12:47:16,1.0
是的呀 偶像包袱太重 一直放不开 类似给自己立人设 结果这下 崩啦,2023-07-03 12:22:46,0.0
不是情商低看人下菜碟罢了他刚去的时候可礼貌了后边就越来越装,2023-07-03 13:11:18,0.0
也只有你能把谈恋爱和情商搅在一起说,2023-07-03 12:56:52,0.0
我没看他在的那几期跑男 能具体说说吗允悲,2023-07-03 12:21:35,0.0
这时候来找补什么,2023-07-03 13:06:49,1.0
哈哈哈哈,2023-07-03 15:09:35,1.0
偶像包袱重特别装很不自然,2023-07-03 23:01:34,0.0
今天好想蔡徐坤因为杨迪的提示是我没有蔡的回答不就是变相骂杨迪又没艺术细胞又没智慧又没颜值嘛虽然杨迪经常被当作笑料但怎么说也算是综艺前辈这么说前辈还不叫情商低,2023-07-04 03:32:07,0.0
确实而且人设好重 整期装逼那种doge,2023-07-03 18:25:13,0.0
对对对我也想说好他妈能装啊多牛逼多牛逼似的允悲,2023-07-03 15:42:01,0.0
叁肆怀里的李狗蛋还是因为那期有Justin我才看的,2023-07-03 14:15:34,1.0
人间至味是清欢1001欣欣想要亲签 当时我也看了确实下头可爱,2023-07-03 14:15:21,1.0
你是说卸背包的那事吗那不叫没情商叫没智商,2023-07-03 13:47:24,0.0
人间至味是清欢1001哈哈哈哈哈哈哈哈哈哈哈哈哈,2023-07-03 13:30:16,1.0
今天好想蔡徐坤图片评论 httptcnA6pdD4eb,2023-07-03 12:51:33,1.0
人间至味是清欢1001这跟情商有什么关系已经不是粉丝了谢谢,2023-07-03 12:49:47,0.0
人间至味是清欢1001哈哈哈哈哈哈哈哈了解了 谢谢姐妹爱你,2023-07-03 12:32:23,1.0
失真030具体细节我忘了大概记得有一次让他猜为什么跑男团成员放下了身上的书包卸下包袱的意思大家给了他那么多的提示他怎么都猜不到允悲,2023-07-03 12:25:45,0.0
菜菜烧椰菜握手握手握手,2023-07-03 11:53:42,1.0
同感,2023-07-03 11:53:03,1.0
欲的歌词小心地追逐着名和利把爱变成禁忌当欲望涌上来窒息原来写的是他自己,2023-07-03 15:04:30,1.0
我陪你一起泪,2023-07-03 12:33:32,1.0
他还写蒙着眼呢,2023-07-03 15:03:23,0.0
睁开眼睛看看吧,2023-07-03 15:03:15,1.0
奖励你为哥哥堕胎一次羞嗒嗒,2023-07-03 13:39:27,1.0
奖励你和他做一次,2023-07-03 23:22:59,1.0
奖励你强制堕胎一次哇,2023-07-03 13:22:38,0.0
那你想重复一次,2023-07-03 17:26:05,1.0
奖励你流产一次,2023-07-05 20:56:25,0.0
葵葵老婆1999你猜在写这歌词的时候坤坤此时想得和谁欲,2023-07-06 09:12:32,1.0
清醒一点吧我服了追星也得看看自己追的是个什么东西吧可爱,2023-07-04 20:47:45,1.0
姐妹你被什么蒙蔽了双眼允悲,2023-07-04 20:34:13,0.0
希望他上床的时候也能想到你们,2023-07-08 00:25:33,1.0
不带任何恶意我只是想问一下为什么呀,2023-07-04 20:29:50,0.0
周深的歌,2023-07-04 20:29:26,1.0
鸡哥鸡哥,2023-07-04 20:20:21,0.0
不知道怎么说了真的恐怖到底是什么让她们这么痴狂,2023-07-03 14:30:08,0.0
鸡督教呀doge,2023-07-03 18:39:09,0.0
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2023-07-03 15:45:48,1.0
好运与实力并存w你问问蔡徐坤下了什么毒,2023-07-06 19:04:36,1.0
鸡督教允悲,2023-07-04 08:29:20,1.0
混粉丝圈的能有几个正常人内地追星混圈的都搞成传销模式一样的邪教了,2023-07-03 19:57:42,0.0
鸡督教,2023-07-03 14:19:52,0.0
不是doge,2023-07-03 13:08:58,0.0
真的是汗汗,2023-07-03 12:58:36,1.0
我也只能说 可能相信他的都只是小学生吧 不像偶练那时候的大粉,2023-07-03 13:14:38,0.0
内主打一个包容性强doge,2023-07-03 14:32:01,1.0
毕竟真的有人吃到了哥哥的蛋嘛doge,2023-07-03 18:38:38,1.0
巅峰迎来虚伪的拥抱黄昏见证真正的信徒披金成王伴坤永航狮子座为王蔡徐坤为皇,2023-07-03 14:22:21,1.0
估计都不止一个哦,2023-07-03 13:45:16,1.0
丫鬟是这样的允悲,2023-07-06 09:13:19,1.0
吐口水的羊驼199307允悲允悲,2023-07-05 13:58:16,0.0
吐口水的羊驼199307哈哈哈是的笑cry,2023-07-05 13:57:29,1.0
卖核弹的四火哈哈哈哈,2023-07-05 09:00:48,1.0
在峡谷打野坤哥这话术还是可以没漏洞的允悲公关不错啊,2023-07-05 09:00:35,1.0
在峡谷打野哦那确实就是一夜情了允悲唉好丢脸哦,2023-07-05 08:58:58,0.0
吐口水的羊驼199307520当晚KTV认识的凌晨出了KTV就上床你觉得是谈恋爱吗笑cry,2023-07-03 18:20:05,0.0
这里有只可爱的猪一夜情给你说成恋爱黑粉还在拥护送你哥哥去踩缝纫机是吧,2023-07-03 13:56:22,1.0
这里有只可爱的猪不知道,2023-07-03 13:20:52,1.0
这里有只可爱的猪是谈恋爱还是一夜情哦,2023-07-03 13:19:11,1.0
L是心动词阿谈恋爱不小心怀孕 普通人也一大堆啊,2023-07-03 12:40:08,0.0
笑cry笑cry笑cry笑cry,2023-07-03 12:39:29,0.0
我是黑子在这之前我极力希望这件事是假的是个乌龙这么久不回应我也当他在国外没重视这件谣传捏麻麻的没想到今天发了竟然是真的有过交往没有强制堕胎我说难听点一夜情没戴知道可能会中招没有处理我可以这么理解吧,2023-07-03 12:34:35,0.0
L是心动词阿真的是看下来一堆相信你和宝宝允悲允悲允悲,2023-07-03 12:25:57,1.0
我是路人 他的粉丝还相信他 粉丝什么三观啊黑线,2023-07-03 12:18:49,0.0
华佗为关羽刮骨后见其眉上有一个黑色毒物便要为其开刀无奈毒物位置实在很难下刀便嘲讽关羽关羽大怒华佗遂借关羽挑眉之时切除毒物时隔多年后世依然流传神医华佗此招妙手回春之术名为激你抬眉,2023-07-03 12:00:35,1.0
没什么好相信的了 他自己变向承认了 18年喜欢的 虽然现在也喜欢 但没喜欢的必要了,2023-07-03 12:02:23,0.0
真的很可笑在各大平台为他说话 说他一辈子不会塌只是被绊住了 真可笑现在觉得真的可笑,2023-07-03 12:13:59,0.0
什么宝宝那个未成形的活珠子吗,2023-07-03 12:54:21,0.0
再等等吧15号那天会给出答案,2023-07-04 14:46:35,1.0
相信啥相信哥哥堕胎了,2023-07-03 12:57:03,0.0
鸡哥厉害,2023-07-03 11:50:53,1.0
相信他一发就中,2023-07-03 12:29:08,1.0
不好评价了心,2023-07-03 12:08:20,0.0
油盐不进哪这是,2023-07-03 12:05:19,0.0
总结一下喵喵 事情是真的我和C女生有过一段 但女方是成年人我没有强制堕胎她是自愿堕胎的doge我很后悔我还想在圈里继续混请大家不要再说了,2023-07-04 19:01:58,0.0
相信在也不会在各大平台看到他了吧,2023-07-03 12:04:09,0.0
我相信 但 有没娘的人删我评论,2023-07-03 11:57:58,0.0
相信啥,2023-07-03 11:57:00,1.0
说的好奖励你堕胎一次打call,2023-07-03 12:13:14,1.0
省流版上过床怀过孩子打掉了我还要继续赚钱,2023-07-03 12:03:33,0.0
说得好奖励你堕胎一次打call,2023-07-03 12:17:53,0.0
丨金sir那真的是泰裤辣打call,2023-07-05 07:27:44,0.0
清越哝一发就中的例子少吗,2023-07-05 00:24:27,1.0
零妤缘笑死我了,2023-07-03 14:16:45,0.0
零妤缘改名字去了泪泪泪,2023-07-03 13:23:49,1.0
以太教皇你干嘛哎呦,2023-07-03 12:56:32,0.0
什么鬼啊 这难道不是女方自愿的吗doge,2023-07-03 12:21:27,0.0
这么相信你家哥哥那换你流一下产吧体会一下受害者的痛苦再来相信他doge,2023-07-03 12:16:13,0.0
零妤缘还是接受不了事业上升期谈恋爱,2023-07-03 12:15:05,0.0
零妤缘真的姐妹有时候断舍离是很必要的doge,2023-07-03 12:10:34,1.0
妈呀,2023-07-03 12:03:24,0.0
牛泪,2023-07-03 12:00:52,0.0
牛太开心,2023-07-03 11:52:22,1.0
相信他真的堕胎了对吧,2023-07-03 11:41:44,0.0
我们一起等下一个d女士允悲,2023-07-06 09:13:57,1.0
就差你没摔他床上了 你加油,2023-07-07 01:46:21,0.0
笑死了这属于瘫痪了吧,2023-07-06 00:13:08,0.0
抱着c女士站起来吗裂开包容性真强,2023-07-04 17:31:15,1.0
他不是摔倒了是栽坑里栽死了,2023-07-04 17:56:27,0.0
支持心,2023-07-04 17:18:11,1.0
还舔一夜情堕胎微笑,2023-07-04 17:01:10,0.0
相信个屁,2023-07-05 12:20:21,0.0
自己都承认了相信个锤子doge,2023-07-05 12:37:33,1.0
相信他做爱不带套吗,2023-07-05 20:57:50,0.0
哈哈哈哈哈哈哈哈哈哈哈看了那么多 你是最逗的,2023-07-06 22:36:18,0.0
站起来追星吧允悲,2023-07-06 00:12:46,1.0
你倒贴人也不要你二哈,2023-07-05 12:27:05,0.0
啥13吗哈哈,2023-07-05 12:16:07,0.0
鸡棚塌了泪 咯咯咯,2023-07-05 12:05:09,0.0
你嫁给他 怀个孩子然后流产打call,2023-07-05 12:12:05,0.0
六六六六六六 你相当配这个六,2023-07-05 13:03:43,1.0
吐吐吐,2023-07-05 12:57:22,0.0
nan,2023-07-05 12:50:57,1.0
牛逼,2023-07-05 12:50:20,0.0
nan,2023-07-05 12:47:12,1.0
6,2023-07-05 12:45:39,1.0
莎比的粉丝蔡徐坤有你这种真的太好了,2023-07-05 12:40:49,1.0
思考思考,2023-07-05 12:31:22,0.0
nc,2023-07-05 12:26:45,1.0
理智,2023-07-05 12:19:19,1.0
2,2023-07-05 12:17:28,1.0
你真可怜悲伤,2023-07-05 12:08:08,0.0
真爱粉在脱粉黑子在拥护巅峰迎来虚伪的拥护黄昏见证虔诚的使徒汗抱抱,2023-07-03 13:20:16,0.0
友军友军,2023-07-03 12:59:39,1.0
找遍了友军泪,2023-07-03 12:55:25,1.0
绷不住了笑死在评论区doge,2023-07-03 12:37:21,0.0
黄昏已然降临我依然是虔诚的信徒 黄昏已然降临我依然是虔诚的信徒 黄昏已然降临我依然是虔诚的信徒 黄昏已然降临我依然是虔诚的信徒 黄昏已然降临我依然是虔诚的信徒,2023-07-06 21:10:26,1.0
欣欣想要亲签,2023-07-03 14:17:54,1.0
给我上去泪,2023-07-03 13:47:39,1.0
哈哈哈笑cry鸡督教集合,2023-07-03 22:38:35,1.0
终于找到组织了打call巅峰迎来虚伪的拥护 黄昏见证虔诚的信徒此战退无可退doge,2023-07-06 10:10:25,1.0
byd你让我找的好苦啊二哈,2023-07-04 16:40:40,0.0
咯咯咯咯哒,2023-07-04 08:23:53,0.0
黑子永不认输,2023-07-04 03:38:25,0.0
黄昏泪,2023-07-03 14:28:51,0.0
哇珍德湿泥鸭,2023-07-03 13:15:00,1.0
找了一坤年了终于找到鸡棚,2023-07-03 20:48:19,1.0
永远相信鸡哥,2023-07-03 19:57:06,0.0
你干嘛,2023-07-06 15:27:04,0.0
终于找到鸡棚了呜呜呜,2023-07-04 09:34:48,0.0
找到鸡鹏了,2023-07-04 06:03:33,1.0
鸡督教的人们让我们一起全军列阵,2023-07-03 23:18:11,1.0
哎 一言难尽,2023-07-03 16:54:36,0.0
终于找到队伍了,2023-07-03 14:47:00,1.0
哥哥要是塌了我的图怎么办泪,2023-07-03 12:59:03,0.0
咯咯哒允悲,2023-07-06 09:14:42,1.0
打鸣,2023-07-04 11:35:16,1.0
咯咯哒,2023-07-04 04:38:57,0.0
列阵,2023-07-03 19:58:06,1.0
上去,2023-07-03 17:46:53,1.0
鸡棚由我们来守护,2023-07-03 17:32:03,1.0
咯咯,2023-07-03 14:40:33,0.0
amagi,2023-07-03 13:24:10,1.0
单纯看过跑男的路人都觉得惋惜粉丝最可怜他也最对不起粉丝抱抱,2023-07-04 02:44:17,0.0
去看看消失的她吧事情已经水落石出了抱抱,2023-07-04 02:14:38,1.0
醒醒吧坤坤是不会给你钱花,2023-07-04 02:08:22,0.0
确实,2023-07-04 02:58:39,1.0
nan,2023-07-04 02:10:46,1.0
姐妹你泪泪,2023-07-04 02:01:31,0.0
是真的有点接受不了毕竟粉了好几年了,2023-07-03 12:52:17,0.0
只要堕的不是鸡蛋我都不认此战不退,2023-07-03 23:29:17,0.0
w女士未成年,2023-07-03 13:03:49,0.0
炒粉加鸡精了摊手,2023-07-03 15:30:53,0.0
纯属玩了一夜情PS还忘记带套套,2023-07-03 13:22:30,0.0
人和鸡是有生殖隔离的肚子里的不可能是我家鸽鸽的也和鸽鸽没关系,2023-07-05 16:50:11,0.0
Da__Lang那是活珠子,2023-07-05 16:49:30,0.0
姜婧怡y这是请到公关发的啊虽然我不想打击你抱抱抱抱抱抱,2023-07-03 19:37:51,1.0
姜婧怡y笑死公关团队发的啊你以为啊还被资本控制了怎么这么傻,2023-07-03 19:25:50,0.0
姜婧怡y对啊 因为跑去国外啦doge那为什么会出事呢,2023-07-03 18:20:22,0.0
蔡小葵哭唧唧假的这是,2023-07-03 16:11:09,0.0
姜婧怡y得了吧,2023-07-03 15:20:22,1.0
姜婧怡ydoge那他的火还不是资本捧出来了,2023-07-03 14:57:05,1.0
吃个烧菜雷坤在泰国 工作室在北京 坤怎么可能在广东,2023-07-03 13:22:39,0.0
小行星空假的,2023-07-03 13:17:23,0.0
内酱Minoz没有那张图是,2023-07-03 13:17:15,0.0
葛优的头法w女士和他的瓜有吗 求爱你,2023-07-03 13:08:29,1.0
泪泪泪,2023-07-03 13:03:39,0.0
KUN菜园里的蔡没什么问题泪,2023-07-03 12:55:33,1.0
蔡小葵哭唧唧IP地址有问题,2023-07-03 12:54:18,0.0
蔡小葵哭唧唧真的接受不了苦涩苦涩,2023-07-03 12:53:00,0.0
这件事出来真的很相信他 现在真是,2023-07-03 12:40:34,1.0
录音真的很趾高气昂,2023-07-03 16:32:06,1.0
真不理解谁愿意给他舔脚趾,2023-07-03 23:24:26,0.0
允悲看坤最新微博,2023-07-03 16:43:28,1.0
姐妹你还不懂吗,2023-07-03 13:44:31,0.0
录音是假的,2023-07-03 19:14:39,0.0
小趴蔡摆烂总结谈了睡了怀了打了蔡徐坤跟c女士是真的,2023-07-04 19:46:42,0.0
录音本来就是假的 还相信的吗,2023-07-03 23:49:08,0.0
相信你,2023-07-03 19:03:52,1.0
小飞飞浮云一朵费解不是说是他妈妈的录音啊之前我在热搜看到的,2023-07-03 17:46:10,0.0
鸢弋弋弋哪里有录音,2023-07-03 17:09:05,1.0
鸢弋弋弋录音是真的吗不是AT,2023-07-03 17:03:43,1.0
杨雨晴0315不懂可以说说嘛现在真的很崩溃泪,2023-07-03 15:54:36,0.0
奖励鸡精一碗,2023-07-03 12:48:22,1.0
蔡徐坤,2023-07-03 11:31:01,1.0
你相信他约了睡了打了dogedoge,2023-07-03 13:15:08,0.0
相信他什么,2023-07-05 20:59:54,1.0
相信他一定会带你进监玉的允悲允悲允悲允悲,2023-07-03 16:08:10,1.0
你相信他什么相信他睡了怀了打了,2023-07-03 15:35:55,0.0
偷笑,2023-07-03 16:34:48,0.0
我愿意怎么样是我的事我有眼睛有思想也不是一个小孩子不需要你们来教我做什么我知道自己在做什么生活之外喜欢我喜欢的人和事关你们什么事呢需要你们指手画脚人要心存善念不要张嘴就来,2023-07-08 10:06:07,1.0
不愿意相信事实打算欺骗自己是吗,2023-07-04 22:55:36,0.0
哈哈哈哈哈,2023-07-04 22:49:51,1.0
我去野菜全是你的泪,2023-07-04 22:54:34,1.0
主打一个油盐不进,2023-07-04 22:21:23,0.0
你的鼻子 戴好了别再丢了,2023-07-04 22:07:53,0.0
但凡换个人粉也不至于这么魔怔,2023-07-08 22:20:20,0.0
哈哈哈哈哈哈哈哈嗝 笑下蛋了我,2023-07-07 01:47:23,0.0
笑死我了老铁站起来追星吧允悲,2023-07-06 00:14:00,0.0
相信个锤子,2023-07-05 20:58:30,1.0
笑死我了,2023-07-04 22:52:03,0.0
换个人粉吧,2023-07-04 22:45:56,1.0
泰裤辣,2023-07-04 22:35:41,1.0
哈哈哈哈哈,2023-07-04 22:04:48,1.0
他被盗号了发文的不是蔡徐坤本人,2023-07-04 22:16:17,0.0
你的眼睛看不见就捐了吧,2023-07-08 08:27:26,0.0
奖励打胎一次,2023-07-05 17:26:45,0.0
建议看看wb麻烦请不要对号入座,2023-07-04 22:49:51,0.0
哥 魔怔了笑cry,2023-07-04 22:27:14,0.0
6,2023-07-04 23:03:07,1.0
6,2023-07-04 23:00:46,1.0
666,2023-07-04 22:59:22,1.0
高定蓝玫瑰他被盗号了那他号找回来之后他不能够把这个删了吗,2023-07-04 22:56:29,0.0
666,2023-07-04 22:53:42,1.0
666,2023-07-04 22:49:07,1.0
六,2023-07-04 22:48:16,1.0
魔怔了笑cry,2023-07-04 22:47:27,0.0
6,2023-07-04 22:43:11,1.0
允悲允悲允悲允悲允悲,2023-07-04 22:28:09,0.0
哎允悲,2023-07-04 22:26:06,0.0
相信什么这不是承认让女生堕胎了吗也没有否认他妈妈找人跟踪女孩在人家家门口装摄像头这都觉得没什么吗,2023-07-04 22:25:20,0.0
牛逼,2023-07-04 22:16:40,0.0
6,2023-07-04 22:16:15,1.0
这 好6doge,2023-07-04 22:11:45,1.0
宝宝你还是钻粉 你真的我哭死,2023-07-04 00:41:00,0.0
人家也奔三了 谈恋爱也正常 他也是人 也有七情六欲,2023-07-03 15:11:13,0.0
章小鱼viex如果这个事是真的哈 首先他是爱豆啊 正好那年还是事业上升期 他搞一夜情 他说没有强制堕胎 那不就是打了吗只是没有强迫的意思,2023-07-04 23:27:33,0.0
虾饺在滑冰他说了啥我很想知道心,2023-07-04 18:29:40,1.0
章小鱼viex爱豆谈恋爱正常吗要么大大方方谈要么别谈又想谈恋爱又想吃粉丝福利哪有这么好的事doge,2023-07-04 17:50:11,0.0
章小鱼viex对啊确实是自己做的自己承担现在如今发展到了这一步了看他自己发挥吧咱也管不了看他将来怎么发挥吧,2023-07-04 12:41:50,1.0
章小鱼viex他是一夜情啊开学季,2023-07-04 11:06:39,0.0
全军出只因他们就是谈恋爱啊 不清楚有没有堕胎这件事情 就算有也是他们两个的决定 都是成年人了 自己做的决定自己承担,2023-07-04 02:30:24,1.0
章小鱼viex有七情六欲很正常可谈恋爱可不是一夜情啊而且堕胎对身体有影响的,2023-07-04 00:45:50,0.0
被害妄想症患zhe看到你这句话我彻底绷不住了泪泪泪五年啊五年,2023-07-04 00:43:49,0.0
虾饺在滑冰姐妹不要哭心疼你们当初帮他反黑这个人是脂粉不用解释,2023-07-03 22:32:51,0.0
章小鱼viex人家才24岁允悲,2023-07-03 22:24:32,0.0
他也是个人啊只要他还是明星他就不能谈吗你管的好宽呀笑cry,2023-07-03 21:19:45,0.0
章小鱼viex爱豆恋爱是大忌21年的时候粉丝都在反黑他却在爱豆事业上升期谈恋爱发生关系有了孩子虽然堕胎了泪,2023-07-03 17:20:32,1.0
我特么一拳干爆三次元可不敢瞎说,2023-07-03 16:44:19,0.0
虾饺在滑冰粉丝在心疼他的时候 他在和别人,2023-07-03 16:37:59,1.0
章小鱼viex拜托普通人23也没老大不小吧也才大学毕业没几年啊而且他可是爱豆贩卖男友人设的爱豆要谈恋爱不被人议论就别当爱豆当回普通人啊,2023-07-03 16:12:36,0.0
迷人的孙老师6很多人二十三都结婚了吧泪这样算大学也毕业了 也老大不小了,2023-07-03 16:02:35,1.0
卿本佳人__这俩不就是晚点do和早点do的区别doge,2023-07-03 15:54:56,0.0
岁迁年年搞清楚谈恋爱还是一夜情,2023-07-03 15:40:34,1.0
虾饺在滑冰事实是不算数了,2023-07-03 15:36:46,1.0
章小鱼viex不是说不让他谈恋爱 我是说那个时候开演唱会717他还在演唱会上哭着对粉丝说那些话都算数吗,2023-07-03 15:13:48,0.0
Li先森Jun赞同一些 而且他是流量爱豆 谈了就谈了他粉丝确实大度但他没有承认的勇气甚至把对方肚子搞大而且打了 过去的事情不代表没存在过 只要存在就要付出代价哇,2023-07-03 14:17:23,0.0
真的好喜欢这种真的真爱粉,2023-07-07 16:50:00,1.0
